competition,match_id,date,season,team,opponent,win,chase,close_game,run_diff,runs,legal_balls_faced,runs_allowed,legal_balls_bowled,wickets_lost,wickets_taken,dot_balls_bat,dot_balls_bowl,boundaries,pp_runs,pp_legal_balls,death_runs,death_legal_balls,fielding_dismissals,run_rate,runs_per_ball,dot_ball_rate_bat,dot_ball_rate_bowl,bowler_wkts_per_match,powerplay_economy,death_economy,runs_allowed_per_legal_ball,boundary_rate_per_ball,death_run_rate,powerplay_run_rate,fielding_dismissals_per_match,n_matches,EDGE
BPL,1063066,2016-11-18,2016/17,Comilla Victorians,Rangpur Riders,0,0,0,-4,122,120,126,102,5,1,49,35,11,21,36,45,30,5,6.1,1.0166666666666666,0.4083333333333333,0.3431372549019608,1,3.5,9.0,1.2352941176470589,0.09166666666666666,9.0,3.5,5,11,26.875
BPL,1063066,2016-11-18,2016/17,Rangpur Riders,Comilla Victorians,1,1,0,4,126,102,122,120,1,5,35,49,12,42,36,25,12,5,7.411764705882353,1.2352941176470589,0.3431372549019608,0.4083333333333333,5,7.0,12.5,1.0166666666666666,0.11764705882352941,12.5,7.0,5,12,24.375
BPL,1063067,2016-11-19,2016/17,Khulna Titans,Dhaka Dynamites,1,0,1,9,157,120,148,115,5,10,45,49,17,46,36,48,30,11,7.85,1.3083333333333333,0.375,0.4260869565217391,10,7.666666666666666,9.600000000000001,1.2869565217391303,0.14166666666666666,9.600000000000001,7.666666666666666,11,13,71.875
BPL,1063067,2016-11-19,2016/17,Dhaka Dynamites,Khulna Titans,0,1,1,-9,148,115,157,120,10,5,49,45,17,30,36,55,25,11,7.721739130434782,1.2869565217391303,0.4260869565217391,0.375,5,5.0,13.200000000000001,1.3083333333333333,0.14782608695652175,13.200000000000001,5.0,11,14,96.875
BPL,1063068,2016-11-19,2016/17,Comilla Victorians,Rajshahi Kings,1,0,0,32,152,120,120,114,5,10,37,45,15,40,36,41,30,12,7.6,1.2666666666666666,0.30833333333333335,0.39473684210526316,10,6.666666666666667,8.2,1.0526315789473684,0.125,8.2,6.666666666666667,12,11,26.875
BPL,1063068,2016-11-19,2016/17,Rajshahi Kings,Comilla Victorians,0,1,0,-32,120,114,152,120,10,5,45,37,10,30,36,27,24,12,6.315789473684211,1.0526315789473684,0.39473684210526316,0.30833333333333335,5,5.0,6.75,1.2666666666666666,0.08771929824561403,6.75,5.0,12,15,64.375
BPL,1063069,2016-11-21,2016/17,Dhaka Dynamites,Rajshahi Kings,0,0,1,-2,182,120,184,119,4,7,32,40,22,51,36,60,30,6,9.1,1.5166666666666666,0.26666666666666666,0.33613445378151263,7,8.5,12.0,1.546218487394958,0.18333333333333332,12.0,8.5,6,14,96.875
BPL,1063069,2016-11-21,2016/17,Rajshahi Kings,Dhaka Dynamites,1,1,1,2,184,119,182,120,7,4,40,32,27,45,36,44,29,6,9.277310924369749,1.546218487394958,0.33613445378151263,0.26666666666666666,4,7.5,9.103448275862068,1.5166666666666666,0.226890756302521,9.103448275862068,7.5,6,15,64.375
BPL,1063070,2016-11-21,2016/17,Comilla Victorians,Chittagong Vikings,0,0,0,-3,183,120,186,116,3,4,36,25,23,46,36,46,30,2,9.149999999999999,1.525,0.3,0.21551724137931033,4,7.666666666666666,9.200000000000001,1.603448275862069,0.19166666666666668,9.200000000000001,7.666666666666666,2,11,26.875
BPL,1063070,2016-11-21,2016/17,Chittagong Vikings,Comilla Victorians,1,1,0,3,186,116,183,120,4,3,25,36,23,55,36,55,26,2,9.620689655172413,1.603448275862069,0.21551724137931033,0.3,3,9.166666666666666,12.692307692307693,1.525,0.19827586206896552,12.692307692307693,9.166666666666666,2,13,45.625
BPL,1063071,2016-11-22,2016/17,Khulna Titans,Rangpur Riders,0,0,0,-4,125,120,129,114,7,3,52,47,13,33,36,39,30,6,6.25,1.0416666666666667,0.43333333333333335,0.41228070175438597,3,5.5,7.800000000000001,1.131578947368421,0.10833333333333334,7.800000000000001,5.5,6,13,71.875
BPL,1063071,2016-11-22,2016/17,Rangpur Riders,Khulna Titans,1,1,0,4,129,114,125,120,3,7,47,52,13,31,36,25,24,6,6.789473684210526,1.131578947368421,0.41228070175438597,0.43333333333333335,7,5.166666666666667,6.25,1.0416666666666667,0.11403508771929824,6.25,5.166666666666667,6,12,24.375
BPL,1063072,2016-11-22,2016/17,Chittagong Vikings,Barisal Bulls,1,0,0,78,185,120,107,112,5,10,35,65,24,43,36,66,30,10,9.25,1.5416666666666667,0.2916666666666667,0.5803571428571429,10,7.166666666666666,13.200000000000001,0.9553571428571429,0.2,13.200000000000001,7.166666666666666,10,13,45.625
BPL,1063072,2016-11-22,2016/17,Barisal Bulls,Chittagong Vikings,0,1,0,-78,107,112,185,120,10,5,65,35,14,31,36,21,22,10,5.732142857142858,0.9553571428571429,0.5803571428571429,0.2916666666666667,5,5.166666666666667,5.7272727272727275,1.5416666666666667,0.125,5.7272727272727275,5.166666666666667,10,12,13.125
